,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
288,"frozenset({'COVIDhB', 'TminA', 'COVIDuB'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
340,"frozenset({'TA', 'TmaxA', 'BROIu_B', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
347,"frozenset({'TA', 'TmaxA', 'COVIDuB'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
364,"frozenset({'TA', 'BROIu_B', 'COVIDhB', 'TmaxA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
372,"frozenset({'TA', 'COVIDhB', 'TmaxA'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
388,"frozenset({'TA', 'TmaxA', 'COVIDhB', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
412,"frozenset({'COVIDuB', 'TA', 'BROIu_B', 'COVIDhB', 'TmaxA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
422,"frozenset({'TA', 'TmaxA', 'COVIDhB', 'COVIDuB'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
6,frozenset({'TminMB'}),frozenset({'TMB'}),0.25,0.275,0.225,0.9,3.2727272727272725,0.15625,7.250000000000002
196,"frozenset({'COVIDhB', 'TmaxA'})","frozenset({'RA', 'COVIDuB'})",0.25,0.325,0.225,0.9,2.769230769230769,0.14375,6.750000000000002
197,"frozenset({'COVIDuB', 'TmaxA'})","frozenset({'COVIDhB', 'RA'})",0.25,0.325,0.225,0.9,2.769230769230769,0.14375,6.750000000000002
303,"frozenset({'TmaxA', 'BROIu_B', 'COVIDuB'})","frozenset({'RA', 'COVIDhB'})",0.25,0.325,0.225,0.9,2.769230769230769,0.14375,6.750000000000002
305,"frozenset({'BROIu_B', 'COVIDhB', 'TmaxA'})","frozenset({'RA', 'COVIDuB'})",0.25,0.325,0.225,0.9,2.769230769230769,0.14375,6.750000000000002
309,"frozenset({'TmaxA', 'COVIDuB'})","frozenset({'BROIu_B', 'RA', 'COVIDhB'})",0.25,0.325,0.225,0.9,2.769230769230769,0.14375,6.750000000000002
311,"frozenset({'COVIDhB', 'TmaxA'})","frozenset({'BROIu_B', 'RA', 'COVIDuB'})",0.25,0.325,0.225,0.9,2.769230769230769,0.14375,6.750000000000002
