,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1572,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1755,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'CSRhB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1767,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1851,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COVIDhA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1863,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2190,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2202,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2208,"frozenset({'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2217,"frozenset({'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2286,"frozenset({'BROIu_B', 'OCRuB', 'COVIDhA', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2298,"frozenset({'BROIu_B', 'OCRuB', 'COVIDhA'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2304,"frozenset({'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2313,"frozenset({'BROIu_B', 'OCRuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2364,"frozenset({'BROIu_B', 'COBuB', 'CSRhB', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2374,"frozenset({'BROIu_B', 'CSRhB', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2377,"frozenset({'BROIu_B', 'COBuB', 'TMA'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2385,"frozenset({'BROIu_B', 'TMA'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB', 'COBuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2442,"frozenset({'BROIu_B', 'COBuB', 'COVIDhA', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2450,"frozenset({'BROIu_B', 'COVIDhA', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2454,"frozenset({'BROIu_B', 'COBuB', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2460,"frozenset({'BROIu_B', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA', 'COBuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2478,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB', 'COVIDhA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2493,"frozenset({'BROIu_B', 'OCRuB', 'COVIDhA'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2496,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2508,"frozenset({'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2524,"frozenset({'BROIu_B', 'CSRhB', 'COVIDhA', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2535,"frozenset({'BROIu_B', 'COVIDhA', 'TMA'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2540,"frozenset({'BROIu_B', 'CSRhB', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2547,"frozenset({'BROIu_B', 'TMA'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
2812,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'CSRhB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
